Transaction Date,Post Date,Description,Category,Type,Amount,Memo,classified_entity,confidence,classification_reason,needs_review,source_file,date_processed,Business_Unit,Justification,From_Entity,To_Entity,Intercompany_Type,Elimination_Required,Elimination_Amount,transaction_id,Currency,Crypto_Amount,USD_Equivalent,Conversion_Note,keywords_action_type,primary_action,keywords_platform,primary_platform,keywords_asset_type,primary_asset,keywords_transaction_nature,primary_transaction,keywords_counterparty,primary_counterparty,Amount_USD
05/15/2025,05/16/2025,VERCEL INC.,Professional Services,Sale,-60.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.985944,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,695cedf7c08c,USD,,-60.0,,,,,,,,,,,,60.0
05/15/2025,05/16/2025,FACEBK *UXF8GS87L2,Professional Services,Sale,-2.03,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.985962,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,287582e54f75,USD,,-2.03,,,,,,,,,,,,2.03
05/14/2025,05/15/2025,FACEBK *U8NG8QU6L2,Professional Services,Sale,-1.05,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.985980,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,c179797562db,USD,,-1.05,,,,,,,,,,,,1.05
05/14/2025,05/15/2025,FACEBK *44ZLPRG6L2,Professional Services,Sale,-1.52,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.985998,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,0fea69eea58a,USD,,-1.52,,,,,,,,,,,,1.52
05/15/2025,05/15/2025,FACEBK *TEMP HOLD BP9B,Professional Services,Sale,-11.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.986016,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,4fbfb52d5553,USD,,-11.0,,,,,,,,,,,,11.0
05/14/2025,05/15/2025,FACEBK *TEMP HOLD 4XK7,Professional Services,Sale,-8.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.986034,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,5fd933bc7c73,USD,,-8.0,,,,,,,,,,,,8.0
05/14/2025,05/15/2025,FACEBK *TEMP HOLD 1FFF,Professional Services,Sale,-10.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.986053,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,c45e6cb971f3,USD,,-10.0,,,,,,,,,,,,10.0
05/14/2025,05/15/2025,FACEBK *TEMP HOLD KO9F,Professional Services,Sale,-9.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.986071,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,0d688395f978,USD,,-9.0,,,,,,,,,,,,9.0
05/14/2025,05/14/2025,FACEBK *TEMP HOLD 4BAY,Professional Services,Sale,-8.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.986089,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,a32bc7e8c62f,USD,,-8.0,,,,,,,,,,,,8.0
05/13/2025,05/14/2025,FACEBK *3K3SMRG6L2,Professional Services,Sale,-3.02,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.986107,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,31deb63a2515,USD,,-3.02,,,,,,,,,,,,3.02
05/13/2025,05/14/2025,FACEBK *TEMP HOLD 9XXS,Professional Services,Sale,-3.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.986125,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,cb2a37ea4ffd,USD,,-3.0,,,,,,,,,,,,3.0
05/13/2025,05/14/2025,FACEBK *TEMP HOLD LY2U,Professional Services,Sale,-3.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.986143,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,050e935496a8,USD,,-3.0,,,,,,,,,,,,3.0
05/13/2025,05/14/2025,FACEBK *TEMP HOLD EC2W,Professional Services,Sale,-5.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.986161,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,7da984247e51,USD,,-5.0,,,,,,,,,,,,5.0
05/13/2025,05/14/2025,FACEBK *TEMP HOLD JJRY,Professional Services,Sale,-5.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.986179,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,d3384cc16d1e,USD,,-5.0,,,,,,,,,,,,5.0
05/14/2025,05/14/2025,FACEBK *TEMP HOLD NN3R,Professional Services,Sale,-8.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.986197,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,29b8a30043e6,USD,,-8.0,,,,,,,,,,,,8.0
05/13/2025,05/14/2025,FACEBK *TEMP HOLD DMZ5,Professional Services,Sale,-5.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.986215,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,3a93501397e6,USD,,-5.0,,,,,,,,,,,,5.0
05/14/2025,05/14/2025,FACEBK *TEMP HOLD 3PY8,Professional Services,Sale,-8.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.986233,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,fed8e55fc1ac,USD,,-8.0,,,,,,,,,,,,8.0
05/13/2025,05/14/2025,FACEBK *TEMP HOLD R1R3,Professional Services,Sale,-3.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.986251,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,a0f5539abf83,USD,,-3.0,,,,,,,,,,,,3.0
05/13/2025,05/14/2025,FACEBK *N64FAS87L2,Professional Services,Sale,-2.14,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.986268,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,9401f1fa42aa,USD,,-2.14,,,,,,,,,,,,2.14
05/12/2025,05/13/2025,GOOGLE *Google One,Merchandise & Inventory,Sale,-19.99,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.986287,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,6f22ba3076c5,USD,,-19.99,,,,,,,,,,,,19.99
05/11/2025,05/12/2025,NETFLIX.COM,Bills & Utilities,Sale,-19.83,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.986304,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,6ed0c826e3c0,USD,,-19.83,,,,,,,,,,,,19.83
05/11/2025,05/12/2025,LOOM SUBSCRIPTION,Office & Shipping,Sale,-24.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.986323,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,022b4b45f1ad,USD,,-24.0,,,,,,,,,,,,24.0
05/11/2025,05/12/2025,EXPRESSVPN.COM,Professional Services,Sale,-12.95,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.986341,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,79a88459126e,USD,,-12.95,,,,,,,,,,,,12.95
05/11/2025,05/12/2025,FELLOW.APP,Office & Shipping,Sale,-55.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.986358,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,9c8075704e73,USD,,-55.0,,,,,,,,,,,,55.0
05/09/2025,05/11/2025,CALENDLY,Office & Shipping,Sale,-22.2,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.986376,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,2aa4f30f9b89,USD,,-22.2,,,,,,,,,,,,22.2
05/10/2025,05/11/2025,MUNDIAL,Merchandise & Inventory,Sale,-23.06,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.986394,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,f76ce0f19bdc,USD,,-23.06,,,,,,,,,,,,23.06
05/08/2025,05/09/2025,GITHUB  INC.,Professional Services,Sale,-48.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.986412,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,b20d33ee4dbc,USD,,-48.0,,,,,,,,,,,,48.0
05/08/2025,05/09/2025,APPLE.COM/BILL,Merchandise & Inventory,Sale,-9.99,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.986429,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,68ac12155da7,USD,,-9.99,,,,APPLE,APPLE,,,,,,,9.99
05/08/2025,05/08/2025,UPWORK * -805988934,Professional Services,Sale,-2182.5,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.986448,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,269154301fa7,USD,,-2182.5,,,,,,,,,,,,2182.5
05/08/2025,05/08/2025,UPWORK * -805988926,Professional Services,Sale,-1472.17,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.986467,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,d8e7f0c44cbb,USD,,-1472.17,,,,,,,,,,,,1472.17
05/07/2025,05/08/2025,USERGUIDING.COM,Office & Shipping,Sale,-99.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.986486,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,effd3050767a,USD,,-99.0,,,,,,,,,,,,99.0
05/07/2025,05/08/2025,REPLIT  INC.,Office & Shipping,Sale,-25.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.986504,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,f47dcc60c9ef,USD,,-25.0,,,,,,,,,,,,25.0
05/07/2025,05/07/2025,Payment Thank You-Mobile,,Payment,3000.0,,Unclassified Revenue,0.5,Unknown revenue source,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.986525,Unclassified Revenue,Unknown revenue source,Unclassified Revenue,External,External,False,0.0,d8cd76f0680e,USD,,3000.0,,PAYMENT,PAYMENT,,,,,,,,,3000.0
05/07/2025,05/07/2025,Payment Thank You-Mobile,,Payment,1000.0,,Unclassified Revenue,0.5,Unknown revenue source,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.986544,Unclassified Revenue,Unknown revenue source,Unclassified Revenue,External,External,False,0.0,50defa46cccb,USD,,1000.0,,PAYMENT,PAYMENT,,,,,,,,,1000.0
05/07/2025,05/07/2025,Payment Thank You-Mobile,,Payment,2000.0,,Unclassified Revenue,0.5,Unknown revenue source,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.986562,Unclassified Revenue,Unknown revenue source,Unclassified Revenue,External,External,False,0.0,8f27b6e85074,USD,,2000.0,,PAYMENT,PAYMENT,,,,,,,,,2000.0
05/06/2025,05/07/2025,Payment Thank You-Mobile,,Payment,1098.0,,Unclassified Revenue,0.5,Unknown revenue source,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.986580,Unclassified Revenue,Unknown revenue source,Unclassified Revenue,External,External,False,0.0,748c4fde892f,USD,,1098.0,,PAYMENT,PAYMENT,,,,,,,,,1098.0
05/02/2025,05/04/2025,FACEBK *N4PJ6R8EL2,Professional Services,Sale,-1.84,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.986598,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,d1d118c0d411,USD,,-1.84,,,,,,,,,,,,1.84
05/02/2025,05/04/2025,FACEBK *WUGUDQQEL2,Professional Services,Sale,-107.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.986617,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,f5d3c75892f0,USD,,-107.0,,,,,,,,,,,,107.0
05/02/2025,05/04/2025,FACEBK *84N6VNGEL2,Professional Services,Sale,-118.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.986634,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,3e86719400e2,USD,,-118.0,,,,,,,,,,,,118.0
05/02/2025,05/02/2025,PURCHASE INTEREST CHARGE,Fees & Adjustments,Fee,-744.73,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.986653,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,474fb9b1bce5,USD,,-744.73,,,,CHASE,CHASE,,,INTEREST,INTEREST,,,744.73
05/01/2025,05/02/2025,FACEBK *QRB2ZPYDL2,Professional Services,Sale,-97.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.986672,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,fb1a4376610a,USD,,-97.0,,,,,,,,,,,,97.0
05/01/2025,05/02/2025,APPLE.COM/BILL,Merchandise & Inventory,Sale,-17.62,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.986690,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,8de459aedf09,USD,,-17.62,,,,APPLE,APPLE,,,,,,,17.62
05/01/2025,05/02/2025,DELTA PROP SHOP,Professional Services,Sale,-1.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.986709,Unclassified Expense,Unknown expense,Unclassified Expense,Auto-detect,Intercompany_Loan,True,1.0,79b6322c4a3c,USD,,-1.0,,,,,,,,,,,,1.0
05/01/2025,05/02/2025,XFINITY MOBILE,Bills & Utilities,Sale,-261.68,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.986728,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,7c029bdd4921,USD,,-261.68,,,,,,,,,,,,261.68
05/01/2025,05/02/2025,VERCEL INC.,Professional Services,Sale,-20.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.986747,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,65b255f96ffd,USD,,-20.0,,,,,,,,,,,,20.0
04/30/2025,05/01/2025,FACEBK *2EEMPPUEL2,Professional Services,Sale,-88.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.986767,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,ae66743be80d,USD,,-88.0,,,,,,,,,,,,88.0
04/30/2025,05/01/2025,FACEBK *3T8ZWQ8EL2,Professional Services,Sale,-80.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.986786,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,8651c02cdfaa,USD,,-80.0,,,,,,,,,,,,80.0
04/30/2025,05/01/2025,FENIX DE SEGUROS,Bills & Utilities,Sale,-119.48,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.986806,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,9696aa07781d,USD,,-119.48,,,,,,,,,,,,119.48
04/29/2025,04/30/2025,FACEBK *F92TDQCEL2,Professional Services,Sale,-72.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.986825,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,33a2b2b5c916,USD,,-72.0,,,,,,,,,,,,72.0
04/29/2025,04/30/2025,FACEBK *XFZS8Q4EL2,Professional Services,Sale,-65.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.986844,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,5eb3d88d99ee,USD,,-65.0,,,,,,,,,,,,65.0
04/29/2025,04/30/2025,FACEBK *K3L9LNGEL2,Professional Services,Sale,-59.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.986863,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,acd3f8375a31,USD,,-59.0,,,,,,,,,,,,59.0
04/30/2025,04/30/2025,UPWORK * -803617139,Professional Services,Sale,-1978.83,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.986882,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,b17ce1e94b5d,USD,,-1978.83,,,,,,,,,,,,1978.83
04/30/2025,04/30/2025,UPWORK * -803617103,Professional Services,Sale,-1798.63,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.986901,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,b58844f22545,USD,,-1798.63,,,,,,,,,,,,1798.63
04/29/2025,04/29/2025,Payment Thank You-Mobile,,Payment,4000.0,,Unclassified Revenue,0.5,Unknown revenue source,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.986920,Unclassified Revenue,Unknown revenue source,Unclassified Revenue,External,External,False,0.0,f1d3624f1e30,USD,,4000.0,,PAYMENT,PAYMENT,,,,,,,,,4000.0
04/28/2025,04/29/2025,FACEBK *A7ZTZPUDL2,Professional Services,Sale,-48.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.986939,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,19a863c7915d,USD,,-48.0,,,,,,,,,,,,48.0
04/28/2025,04/29/2025,FACEBK *3J37YPLEL2,Professional Services,Sale,-43.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.986958,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,6d9838d55c63,USD,,-43.0,,,,,,,,,,,,43.0
04/28/2025,04/29/2025,FACEBK *37CPSQ8EL2,Professional Services,Sale,-39.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.986977,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,e56c10f95cdc,USD,,-39.0,,,,,,,,,,,,39.0
04/28/2025,04/29/2025,FACEBK *HXN72QUDL2,Professional Services,Sale,-53.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.986996,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,76cf15fa8bc8,USD,,-53.0,,,,,,,,,,,,53.0
04/27/2025,04/28/2025,FACEBK *NUSMRQ8EL2,Professional Services,Sale,-31.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.987015,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,7b029016000a,USD,,-31.0,,,,,,,,,,,,31.0
04/27/2025,04/28/2025,FACEBK *B5MWHPUEL2,Professional Services,Sale,-35.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.987034,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,33b67ccfdd21,USD,,-35.0,,,,,,,,,,,,35.0
04/27/2025,04/28/2025,FACEBK *F7HE4Q4EL2,Professional Services,Sale,-28.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.987053,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,8f6b79b23c65,USD,,-28.0,,,,,,,,,,,,28.0
04/26/2025,04/27/2025,FACEBK *R2BEPPYDL2,Professional Services,Sale,-22.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.987072,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,4a270bbc6bbd,USD,,-22.0,,,,,,,,,,,,22.0
